# mean, investigation_time=50.0
lon,lat,PGA-0.1
155.08663,-11.06166,2.300736E-01
155.08847,-6.38518,9.662345E-01
155.08916,-0.08993,5.010961E-02
155.08922,-0.17986,5.348480E-02
155.08931,-0.26980,5.504035E-02
155.08943,-0.35973,5.517749E-02
155.08959,-0.44966,5.415966E-02
155.08972,-9.08315,4.300910E-01
155.08978,-0.53959,5.231253E-02
155.09001,-0.62953,4.978869E-02
155.09028,-0.71946,4.735976E-02
155.09058,-0.80939,4.539438E-02
155.09092,-0.89932,4.416595E-02
155.09101,-6.47512,9.901489E-01
155.09107,-11.15159,2.180252E-01
155.09129,-0.98925,4.386923E-02
155.09170,-1.07919,4.466952E-02
155.09214,-1.16912,4.676778E-02
155.09262,-1.25905,5.041113E-02
155.09313,-1.34898,5.540751E-02
155.09335,-9.17308,4.275732E-01
155.09360,-6.56505,1.016123E+00
155.09368,-1.43891,6.176388E-02
155.09427,-1.52885,6.984838E-02
155.09489,-1.61878,7.869058E-02
155.09554,-11.24152,2.038610E-01
155.09555,-1.70871,8.775455E-02
155.09621,-6.65498,1.042937E+00
155.09624,-1.79864,9.719036E-02
155.09697,-1.88858,1.062084E-01
155.09702,-9.26301,4.283876E-01
155.09773,-1.97851,1.144031E-01
155.09853,-2.06844,1.230228E-01
155.09887,-6.74491,1.071980E+00
155.09936,-2.15837,1.325130E-01
155.10005,-11.33145,1.832857E-01
155.10023,-2.24830,1.436318E-01
155.10072,-9.35294,4.362454E-01
155.10114,-2.33824,1.544960E-01
155.10156,-6.83484,1.101721E+00
155.10208,-2.42817,1.665964E-01
155.10305,-2.51810,1.799543E-01
155.10407,-2.60803,1.940680E-01
155.10429,-6.92478,1.131028E+00
155.10447,-9.44288,4.458660E-01
155.10460,-11.42138,1.557447E-01
155.10511,-2.69796,2.072544E-01
155.10620,-2.78790,2.179391E-01
155.10705,-7.01471,1.160567E+00
155.10732,-2.87783,2.276194E-01
155.10825,-9.53281,4.432286E-01
155.10847,-2.96776,2.359994E-01
155.10919,-11.51132,1.292555E-01
155.10966,-3.05769,2.434953E-01
155.10985,-7.10464,1.187643E+00
155.11089,-3.14763,2.508600E-01
155.11206,-9.62274,4.453261E-01
155.11215,-3.23756,2.586967E-01
155.11269,-7.19457,1.199155E+00
155.11345,-3.32749,2.670012E-01
155.11381,-11.60125,1.091589E-01
155.11478,-3.41742,2.766401E-01
155.11556,-7.28451,1.158907E+00
155.11592,-9.71267,4.430444E-01
155.11615,-3.50735,2.883560E-01
155.11755,-3.59729,3.014853E-01
155.11847,-11.69118,9.314918E-02
155.11848,-7.37444,1.044676E+00
155.11899,-3.68722,3.168650E-01
155.11981,-9.80261,4.302677E-01
155.12047,-3.77715,3.337944E-01
155.12142,-7.46437,9.796519E-01
155.12198,-3.86708,3.532758E-01
155.12318,-11.78111,8.052628E-02
155.12353,-3.95702,3.734242E-01
155.12374,-9.89254,4.293732E-01
155.12441,-7.55430,9.340690E-01
155.12511,-4.04695,3.955682E-01
155.12673,-4.13688,4.140539E-01
155.12743,-7.64423,9.009452E-01
155.12770,-9.98247,4.200730E-01
155.12792,-11.87105,7.020786E-02
155.12839,-4.22681,4.274998E-01
155.13008,-4.31674,4.418822E-01
155.13049,-7.73417,8.766868E-01
155.13171,-10.07240,4.080570E-01
155.13181,-4.40668,4.601227E-01
155.13270,-11.96098,6.136213E-02
155.13357,-4.49661,4.812685E-01
155.13358,-7.82410,8.415215E-01
155.13537,-4.58654,5.040379E-01
155.13575,-10.16233,3.906475E-01
155.13671,-7.91403,8.147551E-01
155.13721,-4.67647,5.263785E-01
155.13752,-12.05091,5.416747E-02
155.13908,-4.76640,5.530407E-01
155.13983,-10.25227,3.498980E-01
155.13988,-8.00396,7.868840E-01
155.14099,-4.85634,5.824152E-01
155.14293,-4.94627,6.091103E-01
155.14309,-8.09389,7.541274E-01
155.14395,-10.34220,3.300993E-01
155.14491,-5.03620,6.382702E-01
155.14633,-8.18383,7.254173E-01
155.14693,-5.12613,6.567483E-01
155.14811,-10.43213,3.172683E-01
155.14898,-5.21607,6.777498E-01
155.14961,-8.27376,6.903327E-01
155.15107,-5.30600,7.071086E-01
155.15230,-10.52206,3.045232E-01
155.15292,-8.36369,6.318950E-01
155.15319,-5.39593,7.301198E-01
155.15535,-5.48586,7.466092E-01
155.15628,-8.45362,5.731274E-01
155.15653,-10.61199,2.911127E-01
155.15755,-5.57579,7.664728E-01
155.15967,-8.54356,5.309014E-01
155.15978,-5.66573,7.855213E-01
155.16080,-10.70193,2.766811E-01
155.16205,-5.75566,8.049170E-01
155.16310,-8.63349,4.958027E-01
155.16436,-5.84559,8.314587E-01
155.16511,-10.79186,2.627983E-01
155.16656,-8.72342,4.820107E-01
155.16670,-5.93552,8.501904E-01
155.16908,-6.02545,8.698608E-01
155.16946,-10.88179,2.508079E-01
155.17007,-8.81335,4.603394E-01
155.17150,-6.11539,8.907512E-01
155.17361,-8.90328,4.492885E-01
155.17385,-10.97172,2.407439E-01
155.17395,-6.20532,9.092138E-01
155.17644,-6.29525,9.266933E-01
155.17718,-8.99322,4.375606E-01
155.17827,-11.06166,2.278359E-01
155.17896,-6.38518,9.450206E-01
155.17910,-0.08993,4.907320E-02
155.17915,-0.17986,5.204792E-02
155.17924,-0.26980,5.328881E-02
155.17936,-0.35973,5.311026E-02
155.17952,-0.44966,5.176612E-02
155.17972,-0.53959,4.960957E-02
155.17995,-0.62953,4.720664E-02
155.18022,-0.71946,4.496668E-02
155.18052,-0.80939,4.320241E-02
155.18080,-9.08315,4.339734E-01
155.18086,-0.89932,4.214810E-02
155.18124,-0.98925,4.198235E-02
155.18152,-6.47512,9.672266E-01
155.18165,-1.07919,4.286219E-02
155.18209,-1.16912,4.499563E-02
155.18257,-1.25905,4.864831E-02
155.18273,-11.15159,2.135800E-01
155.18309,-1.34898,5.391804E-02
155.18365,-1.43891,6.032941E-02
155.18412,-6.56505,9.910833E-01
155.18423,-1.52885,6.846714E-02
155.18445,-9.17308,4.341928E-01
155.18486,-1.61878,7.755876E-02
155.18552,-1.70871,8.666219E-02
155.18622,-1.79864,9.610854E-02
155.18676,-6.65498,1.015223E+00
155.18695,-1.88858,1.052788E-01
155.18723,-11.24152,1.945775E-01
155.18771,-1.97851,1.133561E-01
155.18814,-9.26301,4.370446E-01
155.18852,-2.06844,1.217946E-01
155.18936,-2.15837,1.309941E-01
155.18943,-6.74491,1.043340E+00
155.19023,-2.24830,1.415594E-01
155.19114,-2.33824,1.522627E-01
155.19177,-11.33145,1.683365E-01
155.19187,-9.35294,4.421392E-01
155.19209,-2.42817,1.637454E-01
155.19214,-6.83484,1.075207E+00
155.19307,-2.51810,1.765017E-01
155.19409,-2.60803,1.902456E-01
155.19488,-6.92478,1.106545E+00
155.19515,-2.69796,2.041138E-01
155.19563,-9.44288,4.421063E-01
155.19624,-2.78790,2.148731E-01
155.19635,-11.42138,1.400633E-01
155.19736,-2.87783,2.245119E-01
155.19766,-7.01471,1.136453E+00
155.19852,-2.96776,2.323932E-01
155.19944,-9.53281,4.461855E-01
155.19972,-3.05769,2.384356E-01
155.20048,-7.10464,1.165973E+00
155.20095,-3.14763,2.436861E-01
155.20096,-11.51132,1.171283E-01
155.20222,-3.23756,2.492509E-01
155.20328,-9.62274,4.483001E-01
155.20334,-7.19457,1.190377E+00
155.20353,-3.32749,2.558982E-01
155.20487,-3.41742,2.642238E-01
155.20562,-11.60125,9.998595E-02
155.20623,-7.28451,1.190195E+00
155.20625,-3.50735,2.752526E-01
155.20716,-9.71267,4.434545E-01
155.20766,-3.59729,2.885183E-01
155.20911,-3.68722,3.025564E-01
155.20916,-7.37444,1.110368E+00
155.21031,-11.69118,8.585903E-02
155.21060,-3.77715,3.181643E-01
155.21107,-9.80261,4.434855E-01
155.21212,-3.86708,3.345279E-01
155.21212,-7.46437,1.008890E+00
155.21368,-3.95702,3.532820E-01
155.21503,-9.89254,4.223199E-01
155.21504,-11.78111,7.493156E-02
155.21513,-7.55430,9.498330E-01
155.21527,-4.04695,3.721457E-01
155.21690,-4.13688,3.916600E-01
155.21817,-7.64423,9.120685E-01
155.21857,-4.22681,4.068013E-01
155.21902,-9.98247,4.204064E-01
155.21982,-11.87105,6.531339E-02
155.22027,-4.31674,4.202288E-01
155.22124,-7.73417,8.868597E-01
155.22201,-4.40668,4.361547E-01
155.22305,-10.07240,4.090322E-01
155.22378,-4.49661,4.545723E-01
155.22436,-7.82410,8.572632E-01
155.22463,-11.96098,5.749438E-02
155.22559,-4.58654,4.741925E-01
155.22712,-10.16233,3.748407E-01
155.22744,-4.67647,4.962864E-01
155.22751,-7.91403,8.235271E-01
155.22932,-4.76640,5.212662E-01
155.22947,-12.05091,5.077619E-02
155.23070,-8.00396,7.945181E-01
155.23122,-10.25227,3.449664E-01
155.23124,-4.85634,5.492895E-01
155.23320,-4.94627,5.783584E-01
155.23392,-8.09389,7.679525E-01
155.23519,-5.03620,6.014758E-01
155.23537,-10.34220,3.299052E-01
155.23719,-8.18383,7.387219E-01
155.23722,-5.12613,6.295037E-01
155.23929,-5.21607,6.485787E-01
155.23955,-10.43213,3.123626E-01
155.24049,-8.27376,7.069718E-01
155.24139,-5.30600,6.699761E-01
155.24353,-5.39593,6.949399E-01
155.24377,-10.52206,2.978344E-01
155.24382,-8.36369,6.572510E-01
155.24570,-5.48586,7.143698E-01
155.24720,-8.45362,5.969470E-01
155.24791,-5.57579,7.356721E-01
155.24803,-10.61199,2.860165E-01
155.25016,-5.66573,7.604503E-01
155.25061,-8.54356,5.468794E-01
155.25233,-10.70193,2.734989E-01
155.25244,-5.75566,7.857628E-01
155.25406,-8.63349,5.137270E-01
155.25476,-5.84559,8.068471E-01
155.25666,-10.79186,2.613681E-01
155.25712,-5.93552,8.260599E-01
155.25755,-8.72342,4.894483E-01
155.25951,-6.02545,8.502908E-01
155.26104,-10.88179,2.503199E-01
155.26107,-8.81335,4.677916E-01
155.26194,-6.11539,8.707843E-01
155.26441,-6.20532,8.937026E-01
155.26463,-8.90328,4.510647E-01
155.26545,-10.97172,2.375794E-01
155.26692,-6.29525,9.138276E-01
155.26823,-8.99322,4.471134E-01
155.26903,-0.08993,4.991290E-02
155.26908,-0.17986,5.266956E-02
155.26917,-0.26980,5.345187E-02
155.26930,-0.35973,5.286025E-02
155.26946,-6.38518,9.340475E-01
155.26946,-0.44966,5.101808E-02
155.26966,-0.53959,4.853038E-02
155.26989,-0.62953,4.591946E-02
155.26990,-11.06166,2.233849E-01
155.27016,-0.71946,4.356870E-02
155.27046,-0.80939,4.175544E-02
155.27080,-0.89932,4.066860E-02
155.27118,-0.98925,4.045834E-02
155.27159,-1.07919,4.126401E-02
155.27187,-9.08315,4.388928E-01
155.27203,-6.47512,9.502605E-01
155.27204,-1.16912,4.327053E-02
155.27253,-1.25905,4.672212E-02
155.27305,-1.34898,5.191727E-02
155.27361,-1.43891,5.817465E-02
155.27420,-1.52885,6.596353E-02
155.27439,-11.15159,2.061018E-01
155.27465,-6.56505,9.703856E-01
155.27483,-1.61878,7.503958E-02
155.27549,-1.70871,8.380440E-02
155.27555,-9.17308,4.356555E-01
155.27619,-1.79864,9.287013E-02
155.27693,-1.88858,1.020852E-01
155.27730,-6.65498,9.934205E-01
155.27770,-1.97851,1.100484E-01
155.27851,-2.06844,1.181572E-01
155.27892,-11.24152,1.806676E-01
155.27926,-9.26301,4.399361E-01
155.27935,-2.15837,1.270102E-01
155.27999,-6.74491,1.018756E+00
155.28023,-2.24830,1.370423E-01
155.28115,-2.33824,1.481289E-01
155.28210,-2.42817,1.590782E-01
155.28271,-6.83484,1.049144E+00
155.28301,-9.35294,4.491231E-01
155.28309,-2.51810,1.712666E-01
155.28349,-11.33145,1.512785E-01
155.28412,-2.60803,1.844378E-01
155.28518,-2.69796,1.982396E-01
155.28547,-6.92478,1.082118E+00
155.28627,-2.78790,2.100558E-01
155.28680,-9.44288,4.499955E-01
155.28741,-2.87783,2.200111E-01
155.28810,-11.42138,1.263257E-01
155.28827,-7.01471,1.112942E+00
155.28858,-2.96776,2.280365E-01
155.28978,-3.05769,2.331180E-01
155.29063,-9.53281,4.525128E-01
155.29102,-3.14763,2.365914E-01
155.29111,-7.10464,1.142529E+00
155.29230,-3.23756,2.402221E-01
155.29274,-11.51132,1.074110E-01
155.29361,-3.32749,2.451329E-01
155.29398,-7.19457,1.171663E+00
155.29449,-9.62274,4.529230E-01
155.29496,-3.41742,2.520417E-01
155.29635,-3.50735,2.615410E-01
155.29689,-7.28451,1.191677E+00
155.29743,-11.60125,9.195787E-02
155.29777,-3.59729,2.740568E-01
155.29840,-9.71267,4.492357E-01
155.29923,-3.68722,2.886034E-01
155.29984,-7.37444,1.169029E+00
155.30073,-3.77715,3.030921E-01
155.30215,-11.69118,7.980853E-02
155.30226,-3.86708,3.181163E-01
155.30234,-9.80261,4.376431E-01
155.30282,-7.46437,1.049183E+00
155.30382,-3.95702,3.332543E-01
155.30543,-4.04695,3.507742E-01
155.30585,-7.55430,9.675284E-01
155.30632,-9.89254,4.297859E-01
155.30691,-11.78111,6.972515E-02
155.30707,-4.13688,3.676836E-01
155.30874,-4.22681,3.842000E-01
155.30890,-7.64423,9.262139E-01
155.31033,-9.98247,4.122946E-01
155.31046,-4.31674,3.994328E-01
155.31171,-11.87105,6.111441E-02
155.31200,-7.73417,8.911595E-01
155.31221,-4.40668,4.137775E-01
155.31399,-4.49661,4.301303E-01
155.31439,-10.07240,3.972374E-01
155.31513,-7.82410,8.629307E-01
155.31581,-4.58654,4.483890E-01
155.31655,-11.96098,5.405874E-02
155.31767,-4.67647,4.685243E-01
155.31831,-7.91403,8.334485E-01
155.31848,-10.16233,3.689570E-01
155.31957,-4.76640,4.910046E-01
155.32143,-12.05091,4.759600E-02
155.32150,-4.85634,5.170897E-01
155.32151,-8.00396,8.021662E-01
155.32261,-10.25227,3.425260E-01
155.32347,-4.94627,5.467589E-01
155.32476,-8.09389,7.800587E-01
155.32547,-5.03620,5.682942E-01
155.32679,-10.34220,3.288619E-01
155.32751,-5.12613,5.972293E-01
155.32804,-8.18383,7.537509E-01
155.32959,-5.21607,6.191457E-01
155.33099,-10.43213,3.114736E-01
155.33136,-8.27376,7.212646E-01
155.33171,-5.30600,6.358296E-01
155.33386,-5.39593,6.582144E-01
155.33472,-8.36369,6.825010E-01
155.33524,-10.52206,2.946395E-01
155.33605,-5.48586,6.842286E-01
155.33812,-8.45362,6.228637E-01
155.33827,-5.57579,7.042020E-01
155.33953,-10.61199,2.841037E-01
155.34053,-5.66573,7.331998E-01
155.34155,-8.54356,5.687978E-01
155.34283,-5.75566,7.586318E-01
155.34385,-10.70193,2.715684E-01
155.34502,-8.63349,5.345976E-01
155.34516,-5.84559,7.796330E-01
155.34754,-5.93552,8.000489E-01
155.34822,-10.79186,2.584960E-01
155.34853,-8.72342,5.055811E-01
155.34995,-6.02545,8.199014E-01
155.35208,-8.81335,4.775861E-01
155.35239,-6.11539,8.461057E-01
155.35262,-10.88179,2.450817E-01
155.35487,-6.20532,8.694131E-01
155.35566,-8.90328,4.588962E-01
155.35706,-10.97172,2.323171E-01
155.35739,-6.29525,8.938915E-01
155.35896,-0.08993,5.274844E-02
155.35901,-0.17986,5.512030E-02
155.35910,-0.26980,5.554730E-02
155.35923,-0.35973,5.438490E-02
155.35929,-8.99322,4.470505E-01
155.35939,-0.44966,5.210177E-02
155.35959,-0.53959,4.893923E-02
155.35983,-0.62953,4.579607E-02
155.35995,-6.38518,9.166722E-01
155.36010,-0.71946,4.305327E-02
155.36040,-0.80939,4.095674E-02
155.36075,-0.89932,3.965730E-02
155.36113,-0.98925,3.925060E-02
155.36154,-11.06166,2.157967E-01
155.36154,-1.07919,3.984053E-02
155.36199,-1.16912,4.157353E-02
155.36248,-1.25905,4.465206E-02
155.36254,-6.47512,9.395668E-01
155.36295,-9.08315,4.416203E-01
155.36301,-1.34898,4.932225E-02
155.36357,-1.43891,5.537948E-02
155.36416,-1.52885,6.248169E-02
155.36479,-1.61878,7.091099E-02
155.36517,-6.56505,9.537129E-01
155.36546,-1.70871,7.939840E-02
155.36606,-11.15159,1.935063E-01
155.36617,-1.79864,8.776278E-02
155.36665,-9.17308,4.465581E-01
155.36691,-1.88858,9.624959E-02
155.36769,-1.97851,1.046359E-01
155.36784,-6.65498,9.741631E-01
155.36850,-2.06844,1.122581E-01
155.36935,-2.15837,1.205960E-01
155.37024,-2.24830,1.300999E-01
155.37038,-9.26301,4.497862E-01
155.37055,-6.74491,9.971802E-01
155.37061,-11.24152,1.636916E-01
155.37116,-2.33824,1.412660E-01
155.37212,-2.42817,1.524843E-01
155.37311,-2.51810,1.641037E-01
155.37329,-6.83484,1.024504E+00
155.37414,-2.60803,1.765671E-01
155.37416,-9.35294,4.509994E-01
155.37521,-2.69796,1.895924E-01
155.37521,-11.33145,1.366839E-01
155.37607,-6.92478,1.056319E+00
155.37631,-2.78790,2.029152E-01
155.37745,-2.87783,2.129798E-01
155.37797,-9.44288,4.681248E-01
155.37863,-2.96776,2.216186E-01
155.37888,-7.01471,1.089976E+00
155.37984,-3.05769,2.265457E-01
155.37985,-11.42138,1.153983E-01
155.38109,-3.14763,2.286760E-01
155.38174,-7.10464,1.121280E+00
155.38182,-9.53281,4.520504E-01
155.38238,-3.23756,2.308272E-01
155.38370,-3.32749,2.343558E-01
155.38452,-11.51132,9.892651E-02
155.38463,-7.19457,1.153278E+00
155.38506,-3.41742,2.398751E-01
155.38571,-9.62274,4.569098E-01
155.38645,-3.50735,2.480109E-01
155.38756,-7.28451,1.182105E+00
155.38788,-3.59729,2.589980E-01
155.38923,-11.60125,8.529287E-02
155.38935,-3.68722,2.729382E-01
155.38964,-9.71267,4.458488E-01
155.39052,-7.37444,1.187406E+00
155.39085,-3.77715,2.884613E-01
155.39239,-3.86708,3.026988E-01
155.39353,-7.46437,1.104332E+00
155.39360,-9.80261,4.317448E-01
155.39397,-3.95702,3.163291E-01
155.39399,-11.69118,7.459783E-02
155.39558,-4.04695,3.299762E-01
155.39657,-7.55430,9.905546E-01
155.39723,-4.13688,3.463638E-01
155.39761,-9.89254,4.261347E-01
155.39878,-11.78111,6.513511E-02
155.39892,-4.22681,3.616381E-01
155.39964,-7.64423,9.412396E-01
155.40065,-4.31674,3.768032E-01
155.40165,-9.98247,4.181165E-01
155.40241,-4.40668,3.924666E-01
155.40276,-7.73417,8.997176E-01
155.40361,-11.87105,5.741419E-02
155.40420,-4.49661,4.080172E-01
155.40573,-10.07240,3.810390E-01
155.40591,-7.82410,8.776214E-01
155.40604,-4.58654,4.248473E-01
155.40791,-4.67647,4.433720E-01
155.40848,-11.96098,5.076230E-02
155.40910,-7.91403,8.425198E-01
155.40981,-4.76640,4.637345E-01
155.40985,-10.16233,3.589973E-01
155.41176,-4.85634,4.865322E-01
155.41233,-8.00396,8.152622E-01
155.41339,-12.05091,4.476384E-02
155.41374,-4.94627,5.127790E-01
155.41401,-10.25227,3.358201E-01
155.41560,-8.09389,7.901695E-01
155.41575,-5.03620,5.406816E-01
155.41781,-5.12613,5.636930E-01
155.41820,-10.34220,3.255664E-01
155.41890,-8.18383,7.656461E-01
155.41990,-5.21607,5.874552E-01
155.42203,-5.30600,6.088887E-01
155.42224,-8.27376,7.317549E-01
155.42244,-10.43213,3.113160E-01
155.42419,-5.39593,6.280365E-01
155.42562,-8.36369,6.974945E-01
155.42639,-5.48586,6.563253E-01
155.42671,-10.52206,2.942040E-01
155.42863,-5.57579,6.759661E-01
155.42904,-8.45362,6.528011E-01
155.43091,-5.66573,7.019193E-01
155.43102,-10.61199,2.819003E-01
155.43249,-8.54356,5.976133E-01
155.43322,-5.75566,7.322805E-01
155.43538,-10.70193,2.659760E-01
155.43557,-5.84559,7.562408E-01
155.43599,-8.63349,5.555021E-01
155.43795,-5.93552,7.742199E-01
155.43952,-8.72342,5.158530E-01
155.43977,-10.79186,2.533485E-01
155.44038,-6.02545,7.993200E-01
155.44284,-6.11539,8.180841E-01
155.44309,-8.81335,4.879057E-01
155.44420,-10.88179,2.408664E-01
155.44534,-6.20532,8.434749E-01
155.44669,-8.90328,4.689017E-01
155.44787,-6.29525,8.687822E-01
155.44866,-10.97172,2.260796E-01
155.44889,-0.08993,5.695156E-02
155.44895,-0.17986,5.959530E-02
155.44904,-0.26980,5.962304E-02
155.44917,-0.35973,5.766972E-02
155.44933,-0.44966,5.457120E-02
155.44953,-0.53959,5.072598E-02
155.44976,-0.62953,4.670888E-02
155.45004,-0.71946,4.329916E-02
155.45034,-8.99322,4.557514E-01
155.45035,-0.80939,4.070566E-02
155.45044,-6.38518,8.893978E-01
155.45069,-0.89932,3.902673E-02
155.45107,-0.98925,3.829763E-02
155.45149,-1.07919,3.856359E-02
155.45195,-1.16912,3.991520E-02
155.45244,-1.25905,4.249357E-02
155.45296,-1.34898,4.648474E-02
155.45305,-6.47512,9.140988E-01
155.45317,-11.06166,2.057729E-01
155.45353,-1.43891,5.206287E-02
155.45402,-9.08315,4.461347E-01
155.45413,-1.52885,5.834724E-02
155.45476,-1.61878,6.568749E-02
155.45544,-1.70871,7.391555E-02
155.45570,-6.56505,9.404824E-01
155.45614,-1.79864,8.138562E-02
155.45689,-1.88858,8.896250E-02
155.45767,-1.97851,9.674586E-02
155.45772,-11.15159,1.755917E-01
155.45774,-9.17308,4.462756E-01
155.45838,-6.65498,9.551043E-01
155.45849,-2.06844,1.047419E-01
155.45935,-2.15837,1.124465E-01
155.46024,-2.24830,1.213065E-01
155.46111,-6.74491,9.770183E-01
155.46116,-2.33824,1.316931E-01
155.46150,-9.26301,4.560107E-01
155.46213,-2.42817,1.438677E-01
155.46230,-11.24152,1.477301E-01
155.46313,-2.51810,1.550897E-01
155.46386,-6.83484,1.002885E+00
155.46417,-2.60803,1.667676E-01
155.46524,-2.69796,1.788034E-01
155.46530,-9.35294,4.553712E-01
155.46635,-2.78790,1.909637E-01
155.46666,-6.92478,1.033091E+00
155.46693,-11.33145,1.243111E-01
155.46750,-2.87783,2.029450E-01
155.46868,-2.96776,2.115475E-01
155.46914,-9.44288,4.540258E-01
155.46949,-7.01471,1.067231E+00
155.46990,-3.05769,2.171316E-01
155.47116,-3.14763,2.190462E-01
155.47159,-11.42138,1.064178E-01
155.47237,-7.10464,1.101584E+00
155.47245,-3.23756,2.204191E-01
155.47301,-9.53281,4.483229E-01
155.47378,-3.32749,2.229713E-01
155.47515,-3.41742,2.274478E-01
155.47527,-7.19457,1.133778E+00
155.47630,-11.51132,9.146064E-02
155.47655,-3.50735,2.344163E-01
155.47692,-9.62274,4.594915E-01
155.47799,-3.59729,2.441056E-01
155.47822,-7.28451,1.165732E+00
155.47947,-3.68722,2.566626E-01
155.48088,-9.71267,4.435289E-01
155.48098,-3.77715,2.719561E-01
155.48104,-11.60125,7.959173E-02
155.48120,-7.37444,1.185321E+00
155.48253,-3.86708,2.879911E-01
155.48412,-3.95702,3.008399E-01
155.48423,-7.46437,1.159230E+00
155.48487,-9.80261,4.318706E-01
155.48574,-4.04695,3.129351E-01
155.48582,-11.69118,6.963094E-02
155.48729,-7.55430,1.030760E+00
155.48740,-4.13688,3.268452E-01
155.48890,-9.89254,4.190436E-01
155.48910,-4.22681,3.414394E-01
155.49038,-7.64423,9.546391E-01
155.49065,-11.78111,6.110696E-02
155.49083,-4.31674,3.558553E-01
155.49260,-4.40668,3.705371E-01
155.49296,-9.98247,4.054692E-01
155.49352,-7.73417,9.177158E-01
155.49441,-4.49661,3.865018E-01
155.49551,-11.87105,5.406679E-02
155.49626,-4.58654,4.034832E-01
155.49669,-7.82410,8.837641E-01
155.49707,-10.07240,3.774999E-01
155.49814,-4.67647,4.206595E-01
155.49990,-7.91403,8.507746E-01
155.50006,-4.76640,4.388283E-01
155.50041,-11.96098,4.765053E-02
155.50121,-10.16233,3.500697E-01
155.50201,-4.85634,4.584979E-01
155.50315,-8.00396,8.252675E-01
155.50400,-4.94627,4.802887E-01
155.50535,-12.05091,4.218203E-02
155.50540,-10.25227,3.316240E-01
155.50603,-5.03620,5.038500E-01
155.50643,-8.09389,7.992684E-01
155.50810,-5.12613,5.294338E-01
155.50962,-10.34220,3.188982E-01
155.50976,-8.18383,7.761795E-01
155.51020,-5.21607,5.552228E-01
155.51234,-5.30600,5.786953E-01
155.51312,-8.27376,7.443596E-01
155.51388,-10.43213,3.049769E-01
155.51452,-5.39593,6.052573E-01
155.51652,-8.36369,7.144626E-01
155.51674,-5.48586,6.260907E-01
155.51818,-10.52206,2.921679E-01
155.51899,-5.57579,6.493810E-01
155.51996,-8.45362,6.786777E-01
155.52128,-5.66573,6.758877E-01
155.52252,-10.61199,2.744284E-01
155.52343,-8.54356,6.212248E-01
155.52361,-5.75566,7.023740E-01
155.52597,-5.84559,7.235558E-01
155.52690,-10.70193,2.632698E-01
155.52695,-8.63349,5.782157E-01
155.52837,-5.93552,7.475020E-01
155.53050,-8.72342,5.334735E-01
155.53081,-6.02545,7.758197E-01
155.53132,-10.79186,2.492902E-01
155.53328,-6.11539,8.030330E-01
155.53409,-8.81335,5.039305E-01
155.53578,-10.88179,2.353812E-01
155.53580,-6.20532,8.203880E-01
155.53772,-8.90328,4.805987E-01
155.53835,-6.29525,8.473926E-01
155.53882,-0.08993,6.287315E-02
155.53888,-0.17986,6.602071E-02
155.53897,-0.26980,6.556625E-02
155.53910,-0.35973,6.257044E-02
155.53926,-0.44966,5.825071E-02
155.53946,-0.53959,5.356315E-02
155.53970,-0.62953,4.849976E-02
155.53998,-0.71946,4.416411E-02
155.54027,-10.97172,2.156262E-01
155.54029,-0.80939,4.088426E-02
155.54063,-0.89932,3.868695E-02
155.54094,-6.38518,8.710411E-01
155.54102,-0.98925,3.752691E-02
155.54139,-8.99322,4.688049E-01
155.54144,-1.07919,3.736823E-02
155.54190,-1.16912,3.831316E-02
155.54239,-1.25905,4.033027E-02
155.54292,-1.34898,4.357707E-02
155.54349,-1.43891,4.816058E-02
155.54356,-6.47512,8.923186E-01
155.54409,-1.52885,5.393952E-02
155.54473,-1.61878,6.011700E-02
155.54481,-11.06166,1.893108E-01
155.54510,-9.08315,4.604456E-01
155.54541,-1.70871,6.704085E-02
155.54612,-1.79864,7.442442E-02
155.54623,-6.56505,9.181864E-01
155.54687,-1.88858,8.105560E-02
155.54766,-1.97851,8.788168E-02
155.54848,-2.06844,9.520891E-02
155.54884,-9.17308,4.496380E-01
155.54893,-6.65498,9.415198E-01
155.54934,-2.15837,1.034409E-01
155.54938,-11.15159,1.584975E-01
155.55024,-2.24830,1.114964E-01
155.55117,-2.33824,1.209324E-01
155.55166,-6.74491,9.581239E-01
155.55214,-2.42817,1.319444E-01
155.55262,-9.26301,4.571790E-01
155.55315,-2.51810,1.445060E-01
155.55400,-11.24152,1.338330E-01
155.55419,-2.60803,1.554442E-01
155.55444,-6.83484,9.834019E-01
155.55527,-2.69796,1.664286E-01
155.55639,-2.78790,1.772067E-01
155.55644,-9.35294,4.476123E-01
155.55725,-6.92478,1.011245E+00
155.55754,-2.87783,1.875913E-01
155.55865,-11.33145,1.140930E-01
155.55873,-2.96776,1.971609E-01
155.55996,-3.05769,2.043808E-01
155.56010,-7.01471,1.044821E+00
155.56030,-9.44288,4.572203E-01
155.56123,-3.14763,2.072678E-01
155.56253,-3.23756,2.086039E-01
155.56299,-7.10464,1.079621E+00
155.56334,-11.42138,9.832415E-02
155.56387,-3.32749,2.106501E-01
155.56420,-9.53281,4.493022E-01
155.56524,-3.41742,2.144319E-01
155.56592,-7.19457,1.111905E+00
155.56665,-3.50735,2.205329E-01
155.56808,-11.51132,8.511121E-02
155.56810,-3.59729,2.292229E-01
155.56814,-9.62274,4.423723E-01
155.56888,-7.28451,1.142439E+00
155.56959,-3.68722,2.405972E-01
